sample,key,idcountry,occupation_id,control,value
eu_l3,isco_level_2,BE,94,runup_from_2020,0.546073335674832
eu_l3,isco_level_2,BE,94,runup_from_2019_vac,0.33783989934987946
eu_l3,isco_level_2,BE,94,runup_from_2019_mix,0.27047230936595146
eu_l3,isco_level_2,BE,94,runup_from_2019_pooled,0.2731603358466676
eu_l3,isco_level_2,BE,96,runup_from_2019,0.3583075403444952
eu_l3,isco_level_2,BE,96,runup_from_2020,0.4162236955067444
eu_l3,isco_level_2,BE,96,runup_from_2019_vac,0.40655216371904107
eu_l3,isco_level_2,BE,96,runup_from_2019_mix,0.2043606736978401
eu_l3,isco_level_2,BE,96,runup_from_2019_pooled,0.22864745822534405
eu_l3,isco_level_2,BG,11,runup_from_2019,-0.4519851237430573
eu_l3,isco_level_2,BG,11,runup_from_2020,-0.3708595789306889
eu_l3,isco_level_2,BG,11,runup_from_2019_vac,-0.3524770220022599
eu_l3,isco_level_2,BG,11,runup_from_2019_mix,0.1823215567939548
eu_l3,isco_level_2,BG,11,runup_from_2019_pooled,0.22205715776995835
eu_l3,isco_level_2,BG,12,runup_from_2019,0.3503665272432749
eu_l3,isco_level_2,BG,12,runup_from_2020,0.3925797277293819
eu_l3,isco_level_2,BG,12,runup_from_2019_vac,0.40270011053840327
eu_l3,isco_level_2,BG,12,runup_from_2019_mix,0.2661594111852536
eu_l3,isco_level_2,BG,12,runup_from_2019_pooled,0.24446408178875306
eu_l3,isco_level_2,BG,13,runup_from_2019,-0.031092001850704987
eu_l3,isco_level_2,BG,13,runup_from_2020,0.1351678572993547
eu_l3,isco_level_2,BG,13,runup_from_2019_vac,-0.06334661392652753
eu_l3,isco_level_2,BG,13,runup_from_2019_mix,0.2122266448813147
eu_l3,isco_level_2,BG,13,runup_from_2019_pooled,0.2130208675503039
eu_l3,isco_level_2,BG,14,runup_from_2019,0.32105881716081935
eu_l3,isco_level_2,BG,14,runup_from_2020,0.5347843089268339
eu_l3,isco_level_2,BG,14,runup_from_2019_vac,0.2625354969872308
eu_l3,isco_level_2,BG,14,runup_from_2019_mix,0.24647602903060148
eu_l3,isco_level_2,BG,14,runup_from_2019_pooled,0.25317490005446597
eu_l3,isco_level_2,BG,21,runup_from_2019,-0.0431888442439946
eu_l3,isco_level_2,BG,21,runup_from_2020,0.03664088798886867
eu_l3,isco_level_2,BG,21,runup_from_2019_vac,-0.04658345667160167
eu_l3,isco_level_2,BG,21,runup_from_2019_mix,0.24160483046637385
