idcountry,anzsco_4digit,anzsco_title,runup_from_2019,runup_from_2020
NT,1334,Manufacturers,0.22314355131420976,0.22314355131420976
NT,1335,Production Managers,0.38960966746607584,0.4862691729616393
NT,1336,"Supply, Distribution and Procurement Managers",0.29725131247893066,0.42858773154408913
NT,1341,Child Care Centre Managers,1.1380539621368226,1.522196513565345
NT,1342,Health and Welfare Services Managers,0.6001508254795025,0.35184405572359134
NT,1343,School Principals,0.08929803245138612,0.21813102173940968
NT,1344,Other Education Managers,0.3513991538942831,0.316912790490294
NT,1351,ICT Managers,0.2604554697847252,0.2120591612389231
NT,1399,Other Specialist Managers,0.13638087312578384,0.6971394026263555
NT,1411,Cafe and Restaurant Managers,0.39334380781678524,0.5565716455541945
NT,1412,Caravan Park and Camping Ground Managers,0.2047956752737744,0.3780658486346469
NT,1413,Hotel and Motel Managers,0.2745854116114481,0.431217606421338
NT,1414,Licensed Club Managers,0.3070260051226339,0.2762532669103336
NT,1419,Other Accommodation and Hospitality Managers,-0.03738827650143817,0.23511969761048324
NT,1421,Retail Managers,0.39348891442101674,0.5242412582428502
NT,1491,"Amusement, Fitness and Sports Centre Managers",0.9832305507418568,0.700367572418314
NT,1492,Call or Contact Centre and Customer Service Managers,0.13045319621675655,0.4018747451526532
NT,1493,Conference and Event Organisers,0.32127281964087295,0.640503311939379
NT,1494,Transport Services Managers,0.376235639284737,0.3886584092833255
NT,1499,"Other Hospitality, Retail and Service Managers",0.2050633272454765,0.5517571763978784
NT,2111,"Actors, Dancers and Other Entertainers",0.6993006144143267,0.7499438085128873
NT,2112,Music Professionals,0.02739870391780766,0.02739870391780766
NT,2113,Photographers,-0.0606246953459359,0.0210532230274042
NT,2114,Visual Arts and Crafts Professionals,-0.08004193844247137,-0.08004193844247137
NT,2121,"Artistic Directors, and Media Producers and Presenters",0.08515827092554232,0.3083011555728631
NT,2122,"Authors, and Book and Script Editors",-0.39834728471621256,0.18658693757741196
NT,2123,"Film, Television, Radio and Stage Directors",0.46262256334255314,0.6102602867480209
NT,2124,Journalists and Other Writers,0.48977238034832093,0.4161604837039863
NT,2211,Accountants,0.08410983309931241,0.6441396471153498
NT,2212,"Auditors, Company Secretaries and Corporate Treasurers",0.1670540247231065,0.9413266417178916
NT,2221,Financial Brokers,0.14107852648953534,0.2363877517484274
NT,2222,Financial Dealers,0.6517623755124583,0.5250118281754566
NT,2223,Financial Investment Advisers and Managers,0.3273762175012658,0.6582308139308697
NT,2231,Human Resource Professionals,0.3486675082808821,0.4145975788035705
NT,2232,ICT Trainers,0,0.08004193844247137
NT,2233,Training and Development Professionals,0.31886483534037824,0.2574421824328357
NT,2241,"Actuaries, Mathematicians and Statisticians",0.12861668816668348,0.39688144399242775
NT,2242,"Archivists, Curators and Records Managers",1.0731328856556308,1.0003737200524299
NT,2243,Economists,0.3136578928632587,0.3677245878176065
NT,2244,Intelligence and Policy Analysts,0.7020888503402138,0.5318158434578344
NT,2245,Land Economists and Valuers,0.37267527453248184,0.32542237479359404
NT,2246,Librarians,0.9022393996558986,0.6931477465977346
NT,2247,Management and Organisation Analysts,0.7688261145755173,0.4624520977908113
NT,2249,Other Information and Organisation Professionals,0.9047965531090396,0.8492264239619498
NT,2251,Advertising and Marketing Professionals,0.22388143410223593,0.8843576133425768
NT,2252,ICT Sales Professionals,0.041672279552979585,0.17824924683760396
NT,2253,Public Relations Professionals,0.6390800638780623,0.7685709143138548
NT,2254,Technical Sales Representatives,0.10863321901630651,0.15906509016740739
NT,2311,Air Transport Professionals,0.5280672128092159,0.840200499506546
NT,2312,Marine Transport Professionals,0.9313034733423124,1.2217905683957677
NT,2321,Architects and Landscape Architects,0.17904836163223625,0.25014451551420414
NT,2322,Surveyors and Spatial Scientists,0.2998770410280216,0.24613277144164702
NT,2323,"Fashion, Industrial and Jewellery Designers",-0.15414925125480938,-0.08004193844247137
NT,2324,"Graphic and Web Designers, and Illustrators",0.7719282596054217,0.5923417529198566
NT,2325,Interior Designers,0.1957441807295131,0.1431009462048494
NT,2326,Urban and Regional Planners,0.22957463188428828,0.6678293853961618
NT,2331,Chemical and Materials Engineers,0.3285030669715361,-0.03922209776909191
NT,2332,Civil Engineering Professionals,0.6899471618548336,0.7977956634484937
NT,2333,Electrical Engineers,0.382992365892463,0.7317619728437794
NT,2334,Electronics Engineers,0.26415198617116603,0.28768225102319356
NT,2335,"Industrial, Mechanical and Production Engineers",0.1964560321416715,0.48770306348800396
NT,2336,Mining Engineers,0.4700037748768069,0.7227059813451793
NT,2339,Other Engineering Professionals,0.7343055824110032,0.8594679858693601
NT,2341,Agricultural and Forestry Scientists,-1.4634153480130863e-6,-0.09309097591206164
NT,2342,"Chemists, and Food and Wine Scientists",0.7368228805098592,0.9335324992897
NT,2343,Environmental Scientists,0.6177978451414385,0.5986279284212235
NT,2344,Geologists and Geophysicists,0.42285697526908894,0.46901925680495826
NT,2345,Life Scientists,0.7268202677521466,0.24659503219432843
NT,2346,Medical Laboratory Scientists,0.22054263974403088,0.1698994071658363
NT,2347,Veterinarians,0.21007176092927837,0.6826763017451929
NT,2349,Other Natural and Physical Science Professionals,-0.2903097746342185,0.08796887820910948
NT,2411,Early Childhood (Pre-primary School) Teachers,0.8391009146116124,0.8074641466481562
NT,2412,Primary School Teachers,0.36624420264720925,0.5108256237659907
NT,2413,Middle School Teachers (Aus) / Intermediate School Teachers (NZ),-0.19105480198000602,0.37948962170490386
NT,2414,Secondary School Teachers,0.25189316702932496,0.5121763328605613
NT,2415,Special Education Teachers,-0.2831257552933119,0.03704201267520851
NT,2421,University Lecturers and Tutors,0.8323440113584839,0.7694302548424281
NT,2422,Vocational Education Teachers (Aus) / Polytechnic Teachers (NZ),0.5780786779223979,0.47489422429583905
NT,2491,Education Advisers and Reviewers,0.07796118673982322,0.23889080709179056
NT,2492,Private Tutors and Teachers,0.05798799551051348,0.4340394909628765
NT,2493,Teachers of English to Speakers of Other Languages,-0.05264323452466371,0.02739870391780766
NT,2511,Nutrition Professionals,0.7985082438369302,0.43078342708155937
NT,2512,Medical Imaging Professionals,0.38434155319486685,0.8302162037237908
NT,2513,Occupational and Environmental Health Professionals,0.5113531521167687,0.3396417605386124
NT,2514,Optometrists and Orthoptists,0.9431989933218755,1.1438692342384689
NT,2515,Pharmacists,0.09398237079139804,0.5423244144134007
NT,2519,Other Health Diagnostic and Promotion Professionals,0.07729168094273309,0.23144289648446847
NT,2521,Chiropractors and Osteopaths,-0.08004193844247137,-0.08004193844247137
NT,2522,Complementary Health Therapists,0.8446965588008364,0.7248965290764515
NT,2523,Dental Practitioners,0.5055486982441031,0.4174411786729597
NT,2524,Occupational Therapists,0.5603557879774046,0.06099449511883037
NT,2525,Physiotherapists,-0.014842480406131564,0.08378806778687542
NT,2526,Podiatrists,0.5570157335083571,0.6523261860401901
NT,2527,Audiologists and Speech Pathologists/Therapists,0.6685758712857519,0.05628080958280046
NT,2531,General Practitioners and Resident Medical Officers,0.5982819499640191,0.24145866391499604
NT,2532,Anaesthetists,0.4399509630372755,0.20633558553984227
NT,2533,Specialist Physicians,0.4477674286272544,0.06414412552562343
NT,2534,Psychiatrists,0.2623646271048399,-0.1525795564942488
NT,2535,Surgeons,-0.1490357027869642,0.1335313160938449
NT,2539,Other Medical Practitioners,0.7198155556648409,0.8191878661057524
NT,2541,Midwives,1.5373341370212694,1.4243936751864128
NT,2542,Nurse Educators and Researchers,0.5061093172421327,0.6049549410307129
NT,2543,Nurse Managers,0.3225773914842165,0.4691808567048006
NT,2544,Registered Nurses,0.5976233048473532,0.52966695326759
NT,2611,ICT Business and Systems Analysts,0.4383300465398645,0.41301228401012136
NT,2612,Multimedia Specialists and Web Developers,0.49643831488633994,0.38395932841920616
NT,2613,Software and Applications Programmers,0.6978530951822641,0.6791610774741041
NT,2621,"Database and Systems Administrators, and ICT Security Specialists",0.19065830862772737,0.5892973146791809
NT,2631,Computer Network Professionals,0.4613454259479004,0.23820161601305667
NT,2632,ICT Support and Test Engineers,0.7874004589317984,0.9650810547737331
NT,2633,Telecommunications Engineering Professionals,-0.5065616505115387,-0.42651935950458203
NT,2711,Barristers,0.23556622756277912,0.35139788683788853
NT,2713,Solicitors,0.20763942727824247,0.5073595128915795
NT,2721,Counsellors,0.4069323350072045,0.3164395366011825
NT,2722,Ministers of Religion,0.20763929266288494,0.20763986958590636
NT,2723,Psychologists,0.1792727245354171,0.08354756860752355
NT,2724,Social Professionals,0.5671948978680221,0.5209438210456672
NT,2725,Social Workers,0.14348745799532514,0.10257262648417598
NT,2726,"Welfare, Recreation and Community Arts Workers",0.2848445740731602,0.24217595186350582
NT,3111,Agricultural Technicians,0.6649764178789566,0.5013468054179271
NT,3112,Medical Technicians,0.24783591238023805,0.22466886025518984
NT,3113,Primary Products Inspectors,0.42050260894626107,0.46702356613982476
NT,3114,Science Technicians,0.26933269893502915,0.05715785011438235
NT,3121,"Architectural, Building and Surveying Technicians",0.4875624435573971,0.2719336292767487
NT,3122,Civil Engineering Draftspersons and Technicians,1.0749424248217188,0.748545966771534
NT,3123,Electrical Engineering Draftspersons and Technicians,0.40546579776357466,0.16184329572072087
NT,3124,Electronic Engineering Draftspersons and Technicians,0.08961260065394427,0.04380260986521978
NT,3125,Mechanical Engineering Draftspersons and Technicians,0.4533200737608495,0.8226811909940241
NT,3126,Safety Inspectors,0.265281545004473,0.400622821327696
NT,3129,Other Building and Engineering Technicians,-0.07707980189005825,0.35850821676351696
NT,3131,ICT Support Technicians,0.36665977590093135,0.42728400844399106
NT,3132,Telecommunications Technical Specialists,0.45953232937844013,5.263159279511598e-7
NT,3211,Automotive Electricians,0.45006943341945105,0.19583532403628623
NT,3212,Motor Mechanics,0.6866424665849955,0.8229017871502111
NT,3221,"Metal Casting, Forging and Finishing Trades Workers",0,0
NT,3222,Sheetmetal Trades Workers,0.11715487240789457,0.18735911875448874
NT,3223,Structural Steel and Welding Trades Workers,0.7114514243611554,0.7213526184965686
NT,3231,Aircraft Maintenance Engineers,0.8252069171272888,0.9371252420001362
NT,3232,Metal Fitters and Machinists,0.3513407919153515,0.48124404897267015
NT,3233,Precision Metal Trades Workers,0.24256166432061632,0.3677253955097434
NT,3234,Toolmakers and Engineering Patternmakers,0.08004193844247137,0.08004193844247137
NT,3241,Panelbeaters,0.4450741491158269,0.6093770218356905
NT,3242,Vehicle Body Builders and Trimmers,0.08004193844247137,0.08004193844247137
NT,3243,Vehicle Painters,0.26072652406081837,0.30421121046855176
NT,3311,Bricklayers and Stonemasons,0.7932311654328559,0.7419383447298773
NT,3312,Carpenters and Joiners,0.5902587550376119,0.37706561358646695
NT,3321,Floor Finishers,-0.022474674035529607,0.046519626023870775
NT,3322,Painting Trades Workers,0.836428110677043,0.7386638489063915
NT,3331,Glaziers,0.05334583660284897,-0.02564217416092973
NT,3332,Plasterers,0.25131371399544683,0.18232255679445453
NT,3333,Roof Tilers,0.6151863688204265,0.4328650620267533
NT,3334,Wall and Floor Tilers,0.38484747056527874,0.10227906706897838
NT,3341,Plumbers,0.2574556552352276,0.45175844195432235
NT,3411,Electricians,0.6949687111182392,0.7865483638566979
NT,3421,Airconditioning and Refrigeration Mechanics,0.07889401143517771,0.4298991317395857
NT,3422,Electrical Distribution Trades Workers,-0.11778129954485034,0.06453847947093136
NT,3423,Electronics Trades Workers,0.6733444591461417,0.6831972477265789
NT,3424,Telecommunications Trades Workers,0.41197972419429085,0.4936575424426233
NT,3511,Bakers and Pastrycooks,0.5663950281475802,0.7610373122035148
NT,3512,Butchers and Smallgoods Makers,0.760807202865966,0.5952926118458788
NT,3513,Chefs,0.45912740378754835,0.5655568655544774
NT,3514,Cooks,0.5187937760238635,0.8545706197162835
NT,3611,Animal Attendants and Trainers,-0.035090968826049396,0.09352682481770336
NT,3612,Shearers,0,0
NT,3613,Veterinary Nurses,0.0953108811031812,0.3925614485270674
NT,3621,Florists,0.21256026617049262,0.08894671412037883
NT,3622,Gardeners,0.8035531906255402,0.7919478770703232
NT,3623,Greenkeepers,0.6876977112164921,1.0047933768563755
NT,3624,Nurserypersons,-0.21667178460877845,-0.43721458263199575
NT,3911,Hairdressers,1.0015662046105234,0.657689846012554
NT,3921,"Binders, Finishers and Screen Printers",-0.1431016128717384,0.08004193844247137
NT,3922,Graphic Pre-press Trades Workers,0.4499173252245561,0.3629061186895637
NT,3923,Printers,0,0.15414925125480938
NT,3931,Canvas and Leather Goods Makers,0,0
NT,3932,Clothing Trades Workers,0.1776816423536233,-0.04546124229369766
NT,3933,Upholsterers,-0.08004193844247137,-0.15415067982725836
NT,3941,Cabinetmakers,0.3184543371789571,-0.04927053910020196
NT,3942,Wood Machinists and Other Wood Trades Workers,0.08004193844247137,-0.14310027953751614
NT,3991,Boat Builders and Shipwrights,0.1776795493291507,0.1776795493291507
NT,3992,"Chemical, Gas, Petroleum and Power Generation Plant Operators",0.4855078446278508,0.4980872581639453
NT,3993,"Gallery, Library and Museum Technicians",-0.06453789613737587,0.11778403565688343
NT,3994,Jewellers,0.20066887727868016,0.046519626023870775
NT,3995,Performing Arts Technicians,0.17904855931778418,0.527355253586
NT,3996,Signwriters,0.13005190873525913,0.05000997029278775
NT,3999,Other Miscellaneous Technicians and Trades Workers,0.4580826842688155,0.9801847991955297
NT,4111,Ambulance Officers and Paramedics,0.40846394125496555,0.42664580658162743
NT,4112,"Dental Hygienists, Technicians and Therapists",0.6013397274606641,0.14458165829833824
NT,4113,Diversional Therapists,0.08576683402485674,-0.05334624756172501
NT,4114,Enrolled and Mothercraft Nurses,0.4206744298296101,0.31187200012658134
NT,4115,Indigenous Health Workers,-0.293161975975321,0.09201830690254142
NT,4116,Massage Therapists,0.35794029558339524,0.37067919964704144
NT,4117,Welfare Support Workers,0.5165033822198262,0.5552023354280946
NT,4211,Child Carers,0.55375445892648,0.8847869316880104
NT,4221,Education Aides,0.23170894847741597,0.4721382276832835
NT,4231,Aged and Disabled Carers,0.7343978433660223,0.503018762977983
NT,4232,Dental Assistants,0.9906238778453915,0.32947899145972825
NT,4233,Nursing Support and Personal Care Workers,1.2909842813155605,0.8022182269154285
NT,4234,Special Care Workers,0.12921287568076772,0.09531063434967624
NT,4311,Bar Attendants and Baristas,0.40690082263534233,0.7032408924254439
NT,4312,Cafe Workers,0.07816492322526503,0.5336412211391557
NT,4313,Gaming Workers,0.055879914916047935,0.39465300336445786
NT,4314,Hotel Service Managers,0.5245242253374369,0.4740943722759917
NT,4315,Waiters,0.8181998875601599,1.1203703505714269
NT,4412,Fire and Emergency Workers,0.20479418537331184,0.4924764850977942
NT,4413,Police,0.14571248914726548,0.12629517252122907
NT,4421,Prison Officers,0.6931468680598964,0.5940546446618207
NT,4422,Security Officers and Guards,0.40326495332626333,0.060532921733941425
NT,4511,Beauty Therapists,0.5373365419210658,0.428995502735966
NT,4512,Driving Instructors,0.325423169665693,0.4054651081081644
NT,4513,Funeral Workers,0.025319077215229982,0.10536101565770135
NT,4514,"Gallery, Museum and Tour Guides",0.19506062229874255,1.0736113099507572
NT,4515,Personal Care Consultants,-0.08004193844247137,-0.08004193844247137
NT,4516,Tourism and Travel Advisers,-0.07216271362102145,0.7563258780998234
NT,4517,Travel Attendants,0.3956126107332155,0.6077870183773595
NT,4521,Fitness Instructors,0.1555641781060202,0.14571198067290458
NT,4522,Outdoor Adventure Guides,0.3732047962414726,0.44731282334029016
NT,4523,"Sports Coaches, Instructors and Officials",0.4231201315148234,0.6782585688051106
NT,4524,Sportspersons,0.4198541436971247,0.32322578054793716
NT,5111,"Contract, Program and Project Administrators",0.5192485048939575,0.658055853191577
NT,5121,Office Managers,0.32997164434952664,0.4787373247424407
NT,5122,Practice Managers,1.3555222088452847,1.2547181012549813
NT,5211,Personal Assistants,-0.7602866267958619,-0.6861787895072744
NT,5212,Secretaries,0.6735770448401555,1.1831114483263994
NT,5311,General Clerks,0.524655710024085,0.6966283229038615
NT,5321,Keyboard Operators,0.2738888873057559,0.22054302935444603
NT,5411,Call or Contact Centre Workers,0.8723878387443085,0.9822326216040111
NT,5412,Information Officers,0.6974115367932106,0.8494277440918363
NT,5421,Receptionists,0.8340315843900963,1.0772083564755448
NT,5511,Accounting Clerks,0.25482624942797516,0.6589728603462763
NT,5512,Bookkeepers,0.12959277379697376,0.2640233306563391
NT,5513,Payroll Clerks,0.35914099333047655,0.5050946202393116
NT,5521,Bank Workers,0.718634838937855,0.6865465226701071
NT,5522,Credit and Loans Officers,0.47972834975347833,0.8129484661496924
NT,5523,"Insurance, Money Market and Statistical Clerks",0.35222177067356214,0.35222110400622886
NT,5611,Betting Clerks,-0.28768260816668834,0.07410731281233801
NT,5612,Couriers and Postal Deliverers,0.9318988405871673,0.8987467944818179
NT,5613,Filing and Registry Clerks,0.4975805233318181,0.39749653845890753
NT,5614,Mail Sorters,0.02020312364430321,0.17435370143066717
NT,5615,Survey Interviewers,0.2841039653896521,0.3429442965814792
NT,5616,Switchboard Operators,0.07796081173951867,0.10535951565732633
NT,5619,Other Clerical and Office Support Workers,0.5273547617827615,0.3613693890144103
NT,5911,Purchasing and Supply Logistics Clerks,0.8220450811786186,1.0729368472894605
NT,5912,Transport and Despatch Clerks,0.3189347698020273,0.5908684852856692
NT,5991,Conveyancers and Legal Executives,0.2105647987750755,0.585259228330756
NT,5992,Court and Legal Clerks,0.09662705880107791,-0.05129276149302231
NT,5993,Debt Collectors,-0.2578291093020997,0.14763713517034668
NT,5994,Human Resource Clerks,0.25534755992689684,0.2373286842941476
NT,5995,Inspectors and Regulatory Officers,0.47482618806149857,0.7104782540985561
NT,5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",0.5461926131631158,0.8563477232851535
NT,5997,Library Assistants,0.05406774758592675,0.37949091725161976
NT,5999,Other Miscellaneous Clerical and Administrative Workers,0.06351418504119166,0.1854049498275172
NT,6111,"Auctioneers, and Stock and Station Agents",0,-0.08004193844247137
NT,6112,Insurance Agents,0.4941932062105304,0.2897810658551705
NT,6113,Sales Representatives,0.267338960557467,0.6767411306246309
NT,6121,Real Estate Sales Agents,0.20735116945875864,0.2715826640081733
NT,6211,Sales Assistants (General),0.8045215973230819,1.003570388566073
NT,6212,ICT Sales Assistants,0,0
NT,6213,Motor Vehicle and Vehicle Parts Salespersons,0.45690914678251127,0.4257262645946911
NT,6214,Pharmacy Sales Assistants,0.7571471351747294,1.3312345088502295
NT,6215,Retail Supervisors,0.3025170301600757,0.41150705892782957
NT,6216,Service Station Attendants,0.13353186881511225,0.042559614418795855
NT,6217,Street Vendors and Related Salespersons,0,0
NT,6219,Other Sales Assistants and Salespersons,-0.07637268466688385,0.03226102615266113
NT,6311,Checkout Operators and Office Cashiers,0.5877864426798721,1.0551267417401888
NT,6391,Models and Sales Demonstrators,0.4818381079011411,1.1219928873528429
NT,6392,Retail and Wool Buyers,-0.24512158846738946,0
NT,6393,Telemarketers,0.22778555877901369,0.09716456478051155
NT,6394,Ticket Salespersons,0.6931478623782046,0.47000458379142884
NT,6395,Visual Merchandisers,0.4700040459123154,0.6131056587840538
NT,6399,Other Sales Support Workers,-0.02230553858458051,0.401712570942097
NT,7111,"Clay, Concrete, Glass and Stone Processing Machine Operators",0,0
NT,7112,Industrial Spraypainters,0.13580029440481117,-0.015748691789989944
NT,7113,Paper and Wood Processing Machine Operators,0.20067024091659338,0.20067024091659338
NT,7114,Photographic Developers and Printers,0,-0.05406669495434781
NT,7115,Plastics and Rubber Production Machine Operators,-0.15082272229267013,0.1236142497249381
NT,7116,Sewing Machinists,-0.06187355265411987,-0.21029438535908512
NT,7117,Textile and Footwear Production Machine Operators,0.02739870391780766,0.02739870391780766
NT,7119,Other Machine Operators,0.4830756380174679,0.673854073787068
NT,7121,"Crane, Hoist and Lift Operators",0.7009294772520125,0.7907856501238613
NT,7122,"Drillers, Miners and Shot Firers",0.3054997549307088,0.40961270460951216
NT,7123,Engineering Production Workers,0.11034740791524789,0.17934167225961584
NT,7129,Other Stationary Plant Operators,0.9516301702619128,0.6234138943587433
NT,7211,"Agricultural, Forestry and Horticultural Plant Operators",-0.2958466485847735,-0.06351467684467182
NT,7212,Earthmoving Plant Operators,0.5006525512701478,0.1929297481778356
NT,7213,Forklift Drivers,0.8813436808764181,0.5564825321901852
NT,7219,Other Mobile Plant Operators,0.658260008288162,0.5707722875981254
NT,7311,Automobile Drivers,-0.2876832262981566,0.05264323452466371
NT,7312,Bus and Coach Drivers,0.7325889469034936,0.761745240437953
NT,7313,Train and Tram Drivers,0.4115064565180096,0.21414753524955443
NT,7321,Delivery Drivers,1.114196758714353,0.9068850522536664
NT,7331,Truck Drivers,0.671966334528403,0.7362653107122012
NT,7411,Storepersons,0.7123307379032551,0.949197917313485
NT,8111,Car Detailers,0.9607431229035751,0.9382711458401809
NT,8112,Commercial Cleaners,0.7925089113949761,0.9235370895908535
NT,8113,Domestic Cleaners,0.3083011555728631,0.2282592171303917
NT,8114,Housekeepers,1.1473508367942178,1.7151429824599396
NT,8115,Laundry Workers,0.4442502377861211,0.47873709182316215
NT,8116,Other Cleaners,0.06062465858116295,0.08167659171533237
NT,8211,Building and Plumbing Labourers,0.8126207153652465,0.6886526337184415
NT,8212,Concreters,0.5020926417377992,0.1310286255642692
NT,8213,Fencers,-0.341750507172287,-0.08855361391404681
NT,8214,Insulation and Home Improvement Installers,0.5877866649021191,0.4054656636638743
NT,8215,Paving and Surfacing Labourers,0.16907618969297294,0.1957441807295131
NT,8216,Railway Track Workers,0.6268992491810821,0.3201685898861035
NT,8217,Structural Steel Construction Workers,0.6684545167500577,0.6208263724686875
NT,8219,Other Construction and Mining Labourers,0.24818013094591074,0.5790340935727198
NT,8311,Food and Drink Factory Workers,-0.1177824801006736,0.26028336853397316
NT,8312,"Meat Boners and Slicers, and Slaughterers",0.16363104642524032,0.3067306592949788
NT,8313,"Meat, Poultry and Seafood Process Workers",0.5260938651278442,0.2776327365987794
NT,8321,Packers,0.18781597931550098,0.5292596265061437
NT,8322,Product Assemblers,0.325423169665693,0.2513137139954469
NT,8391,Metal Engineering Process Workers,0,0
NT,8392,Plastics and Rubber Factory Workers,0,0
NT,8393,Product Quality Controllers,-0.09483373617875923,0.14028624714605065
NT,8394,Timber and Wood Process Workers,0,0
NT,8399,Other Factory Process Workers,0.20633621054003765,0.14571096372340747
NT,8411,Aquaculture Workers,-0.13005190873525913,-0.20066955909786913
NT,8412,Crop Farm Workers,0.29008315435458143,0.05167216587462531
NT,8413,Forestry and Logging Workers,-0.6131031988483606,0.08004429421173104
NT,8414,Garden and Nursery Labourers,-0.22094345167099227,-0.22094305519521273
NT,8415,Livestock Farm Workers,0.4168935218000371,0.5260928336589319
NT,8416,Mixed Crop and Livestock Farm Workers,0.49159464094130945,-0.07480158044031526
NT,8419,"Other Farm, Forestry and Garden Workers",-0.02620262872597956,-0.19259287263480096
NT,8511,Fast Food Cooks,0.3209079903504082,0.1706257495889299
NT,8512,Food Trades Assistants,0.05406777682598579,0.37949039093596887
NT,8513,Kitchenhands,0.7377574278449339,1.1918304175002103
NT,8911,Freight and Furniture Handlers,0.4561462793506057,0.6701573689947894
NT,8912,Shelf Fillers,0.8967458429319191,0.39890728186544533
NT,8991,Caretakers,-0.1525802158349806,0.1041395757896515
NT,8992,Deck and Fishing Hands,0.7239192824086962,0.2539154187878414
NT,8993,Handypersons,0.7379051516239765,0.9487999669611895
NT,8994,Motor Vehicle Parts and Accessories Fitters,0.6723847752788014,0.22664630516319173
NT,8995,Printing Assistants and Table Workers,0.5411315932386422,0.3334908342295279
NT,8996,Recycling and Rubbish Collectors,0.08515699201344307,0.22825860488518146
NT,8997,Vending Machine Attendants,0.3483066942682158,0.3483066942682158
NT,8999,Other Miscellaneous Labourers,0.47165104415618897,0.46918086594375286
QLD,1111,Chief Executives and Managing Directors,0.056247265983073724,0.41761702172275283
QLD,1112,General Managers,0.3959271373346738,0.6301796110062368
QLD,1211,Aquaculture Farmers,0.08004193844247137,0
QLD,1212,Crop Farmers,0.10241479980603696,0.10241450568851973
QLD,1213,Livestock Farmers,0.6584617098046741,0.6960927496132299
QLD,1214,Mixed Crop and Livestock Farmers,0.44053557220449324,0.2228515758425429
QLD,1311,Advertising and Sales Managers,0.1046420762992053,0.47732662620645616
QLD,1321,Corporate Services Managers,0.26692828273274305,0.5883859960565276
QLD,1322,Finance Managers,0.42103385304185537,0.6883088896273293
QLD,1323,Human Resource Managers,0.6840253471890207,0.866192337100717
QLD,1324,Policy and Planning Managers,0.568644466106246,0.7927552950230714
QLD,1325,Research and Development Managers,0.6850827012070955,0.7731899084763967
QLD,1331,Construction Managers,0.41507498304467294,0.8392571110957503
QLD,1332,Engineering Managers,0.383228064796274,0.7412806786266195
QLD,1333,"Importers, Exporters and Wholesalers",0.9415333159878805,0.6670963349478038
QLD,1334,Manufacturers,0.4253995888161175,0.6931470489810241
QLD,1335,Production Managers,0.5454063190118559,0.6259384298091293
QLD,1336,"Supply, Distribution and Procurement Managers",0.589660953047177,0.729123361043766
QLD,1341,Child Care Centre Managers,0.8755479428664978,0.7055004160283125
QLD,1342,Health and Welfare Services Managers,0.44898841023503255,0.4806019604461822
QLD,1343,School Principals,-0.10739337689195416,0.22569028363946897
QLD,1344,Other Education Managers,0.4243693009152567,0.753615812670748
QLD,1351,ICT Managers,0.48525641634483385,0.8152139710535877
QLD,1399,Other Specialist Managers,0.5688661491908586,0.8286995709014677
QLD,1411,Cafe and Restaurant Managers,0.6108722355540595,0.7305913947721923
QLD,1412,Caravan Park and Camping Ground Managers,-0.055349991893716366,0.20701475718909035
QLD,1413,Hotel and Motel Managers,0.6774495348799316,0.852449729171382
QLD,1414,Licensed Club Managers,0.2288092068487293,0.3101549221405109
QLD,1419,Other Accommodation and Hospitality Managers,0.5843554478168698,0.43932972576661333
QLD,1421,Retail Managers,0.5707830421893254,0.7910721654126345
QLD,1491,"Amusement, Fitness and Sports Centre Managers",0.8624343954440041,1.0526159139909317
QLD,1492,Call or Contact Centre and Customer Service Managers,0.4813533347139618,0.7598093070992311
QLD,1493,Conference and Event Organisers,0.5262221015095045,1.2748040194968135
QLD,1494,Transport Services Managers,0.5908682973988557,0.7227590620884361
QLD,1499,"Other Hospitality, Retail and Service Managers",0.3341851199741894,0.6514402166022739
QLD,2111,"Actors, Dancers and Other Entertainers",0.5763445875770805,0.6524092243457611
QLD,2112,Music Professionals,-0.10294759602049375,-0.11375775826756473
QLD,2113,Photographers,0.5506139320013683,0.4794094488092071
QLD,2114,Visual Arts and Crafts Professionals,0.28223252114110453,0.32668588450408137
QLD,2121,"Artistic Directors, and Media Producers and Presenters",0.3846740521023987,0.668250368709748
QLD,2122,"Authors, and Book and Script Editors",1.3419943893313409,1.5163475764760985
QLD,2123,"Film, Television, Radio and Stage Directors",0.739951385922748,0.5645984285148193
QLD,2124,Journalists and Other Writers,0.5993552543572314,0.7504717388353153
QLD,2211,Accountants,0.09440096925185326,0.49087725358695433
QLD,2212,"Auditors, Company Secretaries and Corporate Treasurers",0.2531826736501106,0.7172257092138592
QLD,2221,Financial Brokers,0.6886324932440542,0.6386220660774349
QLD,2222,Financial Dealers,0.835985871648848,0.7173277331666119
QLD,2223,Financial Investment Advisers and Managers,0.1063567092202069,0.4972551174644231
QLD,2231,Human Resource Professionals,0.5231755530378042,0.8705788628467799
QLD,2232,ICT Trainers,-0.3894646054713875,0.11778285708497083
QLD,2233,Training and Development Professionals,0.24158172048682225,0.4414909257274582
QLD,2241,"Actuaries, Mathematicians and Statisticians",0.38738146187194866,0.7517665597165251
QLD,2242,"Archivists, Curators and Records Managers",0.4016483192509521,0.7747846103089617
QLD,2243,Economists,0.4445762656220502,1.112405388197737
QLD,2244,Intelligence and Policy Analysts,0.19895197532551023,0.42557111326421904
QLD,2245,Land Economists and Valuers,0.941533424249736,0.839184906498363
