idcountry,isco_level_2,covered_share,runup_from_2019,runup_from_2020,runup_from_2019_vac,runup_from_2019_mix,runup_from_2019_pooled
RO,93,1,-0.2516427599306996,0.18489753644247187,-0.2415648621442032,0.2104707337985631,0.2150336288425011
RO,94,1,-0.5465437063680698,NA,-0.4624186339040772,0.30332234176825773,0.2731603358466676
RO,96,1,0.04957607812091099,0.31184147834550646,0.06559979290800996,0.25301058579076824,0.22864745822534405
SE,11,1,0.2595986229962671,0.3904138239580539,0.32183320616499733,0.20473076026051493,0.22205715776995835
SE,12,1,0.28251603132121095,0.6007637815427879,0.3415700992565791,0.26251040627652444,0.24446408178875306
SE,13,1,0.26692747919819904,0.5564356015360726,0.3123075036197481,0.21270699190389933,0.2130208675503039
SE,14,1,0.29247327069347534,0.7903484339313404,0.3306127368434714,0.257665601681076,0.25317490005446597
SE,21,1,0.28262551184610246,0.627119186726036,0.33917814569646076,0.2635204850300072,0.25205294245025983
SE,22,1,0.39526884411829355,0.5658454437499125,0.48888696985877594,0.17324119114990064,0.1721416170252814
SE,23,1,0.13246615436471448,0.34867536988861075,0.08089533550797444,0.22195766809773482,0.21847032587873527
SE,24,1,0.2673894446618406,0.5365174519401215,0.32787917725432975,0.24571841641710246,0.2514016893047965
SE,25,1,0.21538973713508128,0.5650201476365113,0.32037266924680774,0.2643644346224997,0.2598746776979377
SE,26,1,0.2647694247778288,0.42791854731000195,0.3328331641877292,0.2038768073977371,0.2152636121063766
SE,31,1,0.30252426338443006,0.6633586581473028,0.35525663331207413,0.2538890666582984,0.2276955086746763
SE,32,1,0.3614085367464533,0.5502669588108174,0.4372849759236726,0.18956289281265143,0.173028653055236
SE,33,1,0.2867011320522797,0.56054621149002,0.34215406471886717,0.24776287592894372,0.24331163690461108
SE,34,1,0.25970875500175394,0.3567892321792518,0.3057885641243333,0.18009725241765162,0.1917560116138421
SE,35,1,0.2260672624976339,0.5150234425681038,0.3284345381937931,0.24537614823833082,0.25033411023201657
SE,41,1,0.28792923155896666,0.5062764376054997,0.33415424726787835,0.22151557025641086,0.22007888890575802
SE,42,1,0.3361670055100169,0.6127666670356824,0.3887701960566758,0.2567583246873477,0.2562536313099383
SE,43,1,0.26316099885343636,0.6128594285516834,0.29950074929544407,0.24821591764125028,0.23458491600751655
SE,44,1,0.027848985952568198,0.43302375993795983,0.030566831662491304,0.19827173944875992,0.22342473279847286
SE,51,1,0.21090806962226613,0.6125793256201174,0.24446306291111594,0.24609053138132309,0.238314812334843
SE,52,1,0.37279844712504506,0.6180816722531497,0.4071172865358926,0.22771638525681873,0.22638151495911119
SE,53,1,0.34394900188295074,0.5100732652895417,0.41023624796496017,0.17443554326904562,0.168589853474218
SE,54,1,0.29085434126047194,0.4323290127101004,0.3528143047919678,0.21116815911948827,0.2271638342216441
SE,61,1,0.22671274720174533,0.19375785715770563,0.28320508464688837,-0.08140187487228431,-0.13423809506910198
SE,62,1,0.19337139298053962,0.1414116540498286,0.25602909081590486,-0.19415601444095743,-0.1902438371621748
SE,71,1,0.32929440411960786,0.7350361803910668,0.3886737975951783,0.2097340655896162,0.20087113518437769
SE,72,1,0.2967597265511854,0.6340790595640552,0.31780774170091414,0.22369592922024603,0.2167728606257869
SE,73,1,0.24231346742193005,0.6317782341836531,0.24893399072193922,0.22072107126613294,0.21952040503363573
SE,74,1,0.3316238495322297,0.7137041454349087,0.384143034756252,0.2200876000345216,0.21619110908262257
SE,75,1,0.2905432267627145,0.6220380297229092,0.3052966649696449,0.22053160578369121,0.21738428807614973
SE,81,1,0.26240656600058354,0.6421711558510493,0.2753472725401604,0.2266769890138319,0.21652054400345797
SE,82,1,0.2629536566987772,0.6353251261300913,0.2731414133188329,0.23122910279704184,0.21989440056919204
SE,83,1,0.0885406054625016,0.579033059377367,0.10397218414023653,0.1850355512443604,0.20902411239158486
SE,91,1,0.3641254869647671,0.6438432897076776,0.40644084802712216,0.27932702773078905,0.2330230761849543
SE,93,1,0.27097207312266924,0.6184982789181482,0.28954807488236944,0.24223724872188443,0.2150336288425011
SE,94,1,0.17470438671153785,0.8837082567287504,0.2073974348783172,0.2804875138331322,0.2731603358466676
SE,96,1,0.4405564279194344,0.5146644000731563,0.5857551761384583,0.24946085963158302,0.22864745822534405
SI,11,1,0.14310084364067333,0.251314428280906,0.24881387538569655,0.1823215567939548,0.22205715776995835
SI,12,1,0.18949745398169365,0.5455116777103836,0.2338477721573578,0.2661160134349861,0.24446408178875306
SI,13,1,0.3872827890249738,0.7023638356648692,0.4691057066516313,0.3176494368130295,0.2130208675503039
SI,14,1,0.012903404835907795,0.4054651081081644,0.02379604493032783,0.2201040282760187,0.25317490005446597
SI,21,1,0.3339626279280777,0.5609115415018119,0.4308817823126521,0.27194819115465524,0.25205294245025983
SI,22,1,-0.05430143450586404,0.34493029005276465,0.019051398883496867,0.17205306409384008,0.1721416170252814
SI,23,1,0.3184537311185348,0.31845373111853464,0.42668333126177416,0.22314355131420974,0.21847032587873527
SI,24,1,0.2648599256397565,0.50422656227432,0.3307775571070057,0.2545732846896204,0.2514016893047965
SI,25,1,0.4894448537383343,0.5758331531756585,0.5921028222264272,0.2715159010095299,0.2598746776979377
SI,26,1,0.2154391661084147,0.4570435891248367,0.26489179218673325,0.22595846200236,0.2152636121063766
SI,31,1,0.2956148673279433,0.5937635866503437,0.39250277294653485,0.2755343542724829,0.2276955086746763
SI,32,1,-0.0870113769896298,0.3184537311185347,-0.014285957247476057,0.16126814759612235,0.173028653055236
SI,33,1,0.1635956151441869,0.4687187161341751,0.18831016047494115,0.23844083488702583,0.24331163690461108
SI,34,1,0.1492718916289581,0.2758021295407008,0.16892595148306355,0.1677860863451935,0.1917560116138421
SI,35,1,0.5078801135362339,0.5530005488167032,0.6142977904504505,0.26319105244348484,0.25033411023201657
SI,41,1,0.10776670159526179,0.36693118385163215,0.18392834601954108,0.206782797473814,0.22007888890575802
SI,42,1,0.20958853156986967,0.4424482252097526,0.1467965910588995,0.22204822595735701,0.2562536313099383
SI,43,1,0.08130137791672638,0.3949728704054231,0.02379604493032783,0.22251779689268725,0.23458491600751655
SI,44,1,0.24397763821705165,0.37001835911241665,NA,0.22825865198098017,0.22342473279847286
SI,51,1,0.28170305121194944,0.5738941871127683,0.31474510253893045,0.24453329153816092,0.238314812334843
SI,52,1,0.012903404835907795,0.40546510810816444,0.02379604493032783,0.2201040282760187,0.22638151495911119
SI,53,1,0.007763302292847088,0.30530080218591066,0.06604102555015456,0.16662161911665496,0.168589853474218
SI,54,1,0.23628427963649834,0.39645308084135833,0.2723024269133533,0.23436189488333184,0.2271638342216441
SI,71,1,0.12981161152199072,0.4341330029777364,0.2824179359153085,0.19437383191336338,0.20087113518437769
SI,72,1,0.012903404835907793,0.40546510810816433,0.02379604493032783,0.2201040282760187,0.2167728606257869
SI,74,1,0.12981161152199072,0.4341330029777364,0.2824179359153085,0.19437383191336338,0.21619110908262257
SI,75,1,0.012903404835907795,0.4054651081081644,0.02379604493032783,0.2201040282760187,0.21738428807614973
SI,83,1,0.2064431925674339,0.3838417973964718,NA,0.2217666928381264,0.20902411239158486
SI,91,1,0.26783317702696,0.4956294806474647,0.29508838445011026,0.2543009158483255,0.2330230761849543
SI,93,1,0.25294243869199806,0.5324085061974544,0.2964764674103098,0.25419146343200594,0.2150336288425011
SI,94,1,0.4119797891293582,0.7884573603642702,0.45159599344435364,0.30332234176825773,0.2731603358466676
SI,96,1,0.25489224962879004,0.9808292530117264,0.34911217155703334,0.24946085963158307,0.22864745822534405
SK,11,1,0.04879016416943199,0.15415067982725827,0.05591908938248391,0.1823215567939548,0.22205715776995835
SK,12,1,-0.06899287148695143,0.38776553100876354,-0.09625179945958706,0.22072107126613294,0.24446408178875306
SK,13,1,-0.24044269120899966,0.42896881214394794,-0.2707230772423672,0.22397797102152225,0.2130208675503039
SK,14,1,-0.042648281418604175,0.128357060403505,-0.06821680831103132,0.2529839912991761,0.25317490005446597
SK,21,1,0.42878863852153837,1.3735800636148514,0.41405392843660976,0.28402852773034215,0.25205294245025983
SK,22,1,0.018896310421106653,0.13075792708369657,0.015725427144949976,0.17257285829444302,0.1721416170252814
SK,23,1,0.6931471805599452,0.6931471805599452,0.40022675144657605,0.22314355131420974,0.21847032587873527
SK,24,1,0.313216248493394,0.8520986803814867,0.23996754579821383,0.2944721947483797,0.2514016893047965
SK,25,1,-0.04967864283990582,0.5354617195655466,-0.007576605876517313,0.25722176937477864,0.2598746776979377
SK,26,1,0.26769306533469067,0.6623398271205329,0.22451931873248307,0.21220115931388037,0.2152636121063766
SK,31,1,-0.2621230152561623,0.41600027151374486,-0.31827382661598813,0.22191469418638282,0.2276955086746763
SK,32,1,-0.008368249670516636,0.10629465864962317,-0.003985233362364227,0.16126814759612235,0.173028653055236
SK,33,1,0.1758575027757265,0.5858189603501862,0.14126509068566137,0.24227470802927772,0.24331163690461108
SK,34,1,-0.20067069546215127,-0.054067221270275745,-0.18266233035322446,0.13230053187787538,0.1917560116138421
SK,35,1,-0.046520015634893,0.5596157879354225,0.0069252354333144694,0.26319105244348484,0.25033411023201657
SK,41,1,0.038357532574635415,0.21438495918992787,0.03176985275539841,0.19617117443969492,0.22007888890575802
SK,42,1,0.0870113769896298,0.2876820724517808,-0.0571819341203117,0.31015492830383945,0.2562536313099383
SK,43,1,0.05106892526397766,0.43788250882558843,0.03219752430070991,0.2278196603880119,0.23458491600751655
SK,44,1,-0.1655144384775734,0.17435338714477783,-0.17007743133887576,0.22825865198098017,0.22342473279847286
SK,51,1,-0.09095526182006174,0.12637521863251036,-0.14409005380164633,0.23939746184822677,0.238314812334843
SK,52,1,0.13353139262452274,0.2336148511815053,0.09859979518706652,0.22010402827601872,0.22638151495911119
SK,53,1,0.16687860154765732,0.25290143420636924,0.09972776189410353,0.1783497503935081,0.168589853474218
SK,54,1,0.08039831886677988,0.27579021225970757,0.03222530044142955,0.22499463402724398,0.2271638342216441
SK,61,1,-0.7339691750802004,0.1823215567939548,-0.7956087615218949,-0.19415601444095745,-0.13423809506910198
SK,62,1,-0.7339691750802004,0.1823215567939548,-0.795608761521895,-0.19415601444095743,-0.1902438371621748
SK,71,1,-0.7291058649393085,0.599936858420754,-0.845538232348563,0.19751040802678832,0.20087113518437769
SK,72,1,-0.14575644608827096,0.40036589156858104,-0.188134183889417,0.2169729300353097,0.2167728606257869
SK,74,1,-0.5800762422988454,0.5520362517473947,-0.6763764745121417,0.20275053572932547,0.21619110908262257
SK,75,1,-0.06899287148695143,0.38776553100876354,-0.09625179945958706,0.22072107126613294,0.21738428807614973
SK,81,1,-0.06899287148695143,0.38776553100876354,-0.09625179945958705,0.22072107126613294,0.21652054400345797
SK,82,1,-0.12356272940630902,0.4053051936214939,-0.15819339823013873,0.21880230492196384,0.21989440056919204
SK,83,1,-0.29138884949466715,0.27814518201931693,-0.3226946294447076,0.18725297216003936,0.20902411239158486
SK,91,1,0.4841851375125736,0.5183400463738919,0.27982318150348745,0.2047125799939284,0.2330230761849543
SK,93,1,-0.35373269143228575,0.46730357846239945,-0.4241698950558343,0.2096680185514917,0.2150336288425011
SK,94,1,-0.31237468504215243,-0.03278982282299097,-0.3236085995072342,0.30332234176825773,0.2731603358466676
EL,13,NA,NA,NA,0.5922463109589641,0.2064257085245951,0.2130208675503039
EL,23,NA,NA,NA,0.2578758854456611,0.22023242014704522,0.21847032587873527
EL,71,NA,NA,NA,2.528184863747184,0.19967385685086442,0.20087113518437769
EL,83,NA,NA,NA,0.22603454132892348,0.23198587598860754,0.20902411239158486
AT,61,NA,NA,NA,NA,-0.16166072122903477,-0.13423809506910198
BE,61,NA,NA,NA,NA,-0.06254941055644811,-0.13423809506910198
CY,61,NA,NA,NA,NA,-0.14552590550228153,-0.13423809506910198
CY,92,NA,NA,NA,NA,-0.19415601444095743,-0.12237825031757464
DK,13,NA,NA,NA,NA,0.1982287631622155,0.2130208675503039
DK,22,NA,NA,NA,NA,0.16737880343871697,0.1721416170252814
DK,23,NA,NA,NA,NA,0.20976999217318548,0.21847032587873527
DK,26,NA,NA,NA,NA,0.2077673528092944,0.2152636121063766
DK,32,NA,NA,NA,NA,0.17681340602895113,0.173028653055236
DK,34,NA,NA,NA,NA,0.18400228517959025,0.1917560116138421
DK,41,NA,NA,NA,NA,0.21386465726543502,0.22007888890575802
DK,53,NA,NA,NA,NA,0.16847417810707796,0.168589853474218
DK,54,NA,NA,NA,NA,0.20653323181993447,0.2271638342216441
DK,61,NA,NA,NA,NA,-0.1053920625295707,-0.13423809506910198
DK,62,NA,NA,NA,NA,-0.19415601444095743,-0.1902438371621748
DK,92,NA,NA,NA,NA,-0.0757521947200438,-0.12237825031757464
EL,61,NA,NA,NA,NA,-0.19415601444095743,-0.13423809506910198
EL,62,NA,NA,NA,NA,-0.19415601444095743,-0.1902438371621748
EL,92,NA,NA,NA,NA,-0.19415601444095743,-0.12237825031757464
ES,61,NA,NA,NA,NA,-0.07908561019657208,-0.13423809506910198
ES,62,NA,NA,NA,NA,-0.165868940415474,-0.1902438371621748
ES,92,NA,NA,NA,NA,-0.1450970377804115,-0.12237825031757464
FI,11,NA,NA,NA,NA,0.1487008679159342,0.22205715776995835
FI,61,NA,NA,NA,NA,-0.19415601444095743,-0.13423809506910198
FI,62,NA,NA,NA,NA,-0.19415601444095743,-0.1902438371621748
FI,92,NA,NA,NA,NA,-0.19415601444095743,-0.12237825031757464
FR,22,NA,NA,NA,NA,0.17279793771433438,0.1721416170252814
FR,32,NA,NA,NA,NA,0.1763403457113741,0.173028653055236
FR,53,NA,NA,NA,NA,0.16620358925530215,0.168589853474218
FR,61,NA,NA,NA,NA,-0.0901738282184227,-0.13423809506910198
FR,62,NA,NA,NA,NA,-0.19415601444095743,-0.1902438371621748
FR,92,NA,NA,NA,NA,-0.006128495698492854,-0.12237825031757464
IE,61,NA,NA,NA,NA,-0.19415601444095743,-0.13423809506910198
IE,92,NA,NA,NA,NA,-0.1941560144409574,-0.12237825031757464
IT,22,NA,NA,NA,NA,0.18234725572932414,0.1721416170252814
IT,32,NA,NA,NA,NA,0.17565099731824313,0.173028653055236
IT,53,NA,NA,NA,NA,0.1533127118454153,0.168589853474218
IT,61,NA,NA,NA,NA,-0.12402374709723965,-0.13423809506910198
IT,62,NA,NA,NA,NA,-0.19415601444095743,-0.1902438371621748
IT,92,NA,NA,NA,NA,-0.1273518091000861,-0.12237825031757464
PT,61,NA,NA,NA,NA,-0.1250255384428161,-0.13423809506910198
PT,62,NA,NA,NA,NA,-0.19415601444095743,-0.1902438371621748
PT,92,NA,NA,NA,NA,-0.19415601444095743,-0.12237825031757464
SI,61,NA,NA,NA,NA,-0.19415601444095743,-0.13423809506910198
SI,92,NA,NA,NA,NA,-0.19415601444095743,-0.12237825031757464
